speech_path,speaker,text,emotion,split
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_bean_happy.wav,OAF,bean,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_beg_happy.wav,OAF,beg,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_bite_happy.wav,OAF,bite,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_boat_happy.wav,OAF,boat,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_bone_happy.wav,OAF,bone,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_bought_happy.wav,OAF,bought,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_burn_happy.wav,OAF,burn,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_cab_happy.wav,OAF,cab,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_calm_happy.wav,OAF,calm,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_cause_happy.wav,OAF,cause,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_chain_happy.wav,OAF,chain,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_chair_happy.wav,OAF,chair,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_chalk_happy.wav,OAF,chalk,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_chat_happy.wav,OAF,chat,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_check_happy.wav,OAF,check,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_choice_happy.wav,OAF,choice,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_cool_happy.wav,OAF,cool,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_dab_happy.wav,OAF,dab,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_dead_happy.wav,OAF,dead,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_death_happy.wav,OAF,death,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_deep_happy.wav,OAF,deep,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_dip_happy.wav,OAF,dip,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_ditch_happy.wav,OAF,ditch,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_dodge_happy.wav,OAF,dodge,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_door_happy.wav,OAF,door,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_fail_happy.wav,OAF,fail,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_fall_happy.wav,OAF,fall,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_far_happy.wav,OAF,far,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_five_happy.wav,OAF,five,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_gap_happy.wav,OAF,gap,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_gas_happy.wav,OAF,gas,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_gaze_happy.wav,OAF,gaze,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_germ_happy.wav,OAF,germ,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_get_happy.wav,OAF,get,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_gin_happy.wav,OAF,gin,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_goal_happy.wav,OAF,goal,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_goose_happy.wav,OAF,goose,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_gun_happy.wav,OAF,gun,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_half_happy.wav,OAF,half,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_hall_happy.wav,OAF,hall,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_hash_happy.wav,OAF,hash,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_have_happy.wav,OAF,have,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_haze_happy.wav,OAF,haze,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_hire_happy.wav,OAF,hire,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_hit_happy.wav,OAF,hit,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_hole_happy.wav,OAF,hole,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_home_happy.wav,OAF,home,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_hurl_happy.wav,OAF,hurl,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_hush_happy.wav,OAF,hush,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_jar_happy.wav,OAF,jar,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_judge_happy.wav,OAF,judge,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_jug_happy.wav,OAF,jug,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_juice_happy.wav,OAF,juice,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_keen_happy.wav,OAF,keen,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_keep_happy.wav,OAF,keep,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_kick_happy.wav,OAF,kick,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_kill_happy.wav,OAF,kill,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_king_happy.wav,OAF,king,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_knock_happy.wav,OAF,knock,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_late_happy.wav,OAF,late,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_lean_happy.wav,OAF,lean,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_learn_happy.wav,OAF,learn,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_lease_happy.wav,OAF,lease,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_lid_happy.wav,OAF,lid,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_life_happy.wav,OAF,life,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_limb_happy.wav,OAF,limb,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_loaf_happy.wav,OAF,loaf,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_lore_happy.wav,OAF,lore,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_lose_happy.wav,OAF,lose,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_love_happy.wav,OAF,love,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_luck_happy.wav,OAF,luck,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_make_happy.wav,OAF,make,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_match_happy.wav,OAF,match,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_mess_happy.wav,OAF,mess,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_mill_happy.wav,OAF,mill,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_mob_happy.wav,OAF,mob,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_mode_happy.wav,OAF,mode,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_moon_happy.wav,OAF,moon,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_mop_happy.wav,OAF,mop,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_mouse_happy.wav,OAF,mouse,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_nag_happy.wav,OAF,nag,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_name_happy.wav,OAF,name,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_near_happy.wav,OAF,near,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_neat_happy.wav,OAF,neat,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_nice_happy.wav,OAF,nice,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_note_happy.wav,OAF,note,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_numb_happy.wav,OAF,numb,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_pad_happy.wav,OAF,pad,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_page_happy.wav,OAF,page,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_pain_happy.wav,OAF,pain,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_pass_happy.wav,OAF,pass,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_pearl_happy.wav,OAF,pearl,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_peg_happy.wav,OAF,peg,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_perch_happy.wav,OAF,perch,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_phone_happy.wav,OAF,phone,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_pike_happy.wav,OAF,pike,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_pole_happy.wav,OAF,pole,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_pool_happy.wav,OAF,pool,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_rag_happy.wav,OAF,rag,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_raid_happy.wav,OAF,raid,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_rain_happy.wav,OAF,rain,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_raise_happy.wav,OAF,raise,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_rat_happy.wav,OAF,rat,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_reach_happy.wav,OAF,reach,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_read_happy.wav,OAF,read,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_red_happy.wav,OAF,red,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_ring_happy.wav,OAF,ring,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_road_happy.wav,OAF,road,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_room_happy.wav,OAF,room,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_rose_happy.wav,OAF,rose,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_rot_happy.wav,OAF,rot,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_rush_happy.wav,OAF,rush,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_said_happy.wav,OAF,said,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_search_happy.wav,OAF,search,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_seize_happy.wav,OAF,seize,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_shack_happy.wav,OAF,shack,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_shall_happy.wav,OAF,shall,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_shawl_happy.wav,OAF,shawl,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_sheep_happy.wav,OAF,sheep,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_shirt_happy.wav,OAF,shirt,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_should_happy.wav,OAF,should,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_shout_happy.wav,OAF,shout,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_soap_happy.wav,OAF,soap,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_soup_happy.wav,OAF,soup,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_sure_happy.wav,OAF,sure,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_take_happy.wav,OAF,take,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_talk_happy.wav,OAF,talk,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_tape_happy.wav,OAF,tape,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_team_happy.wav,OAF,team,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_tell_happy.wav,OAF,tell,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_thin_happy.wav,OAF,thin,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_thumb_happy.wav,OAF,thumb,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_time_happy.wav,OAF,time,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_tip_happy.wav,OAF,tip,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_tire_happy.wav,OAF,tire,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_ton_happy.wav,OAF,ton,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_tough_happy.wav,OAF,tough,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_turn_happy.wav,OAF,turn,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_vine_happy.wav,OAF,vine,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_void_happy.wav,OAF,void,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_vote_happy.wav,OAF,vote,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_walk_happy.wav,OAF,walk,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_wash_happy.wav,OAF,wash,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_week_happy.wav,OAF,week,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_wheat_happy.wav,OAF,wheat,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_when_happy.wav,OAF,when,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_which_happy.wav,OAF,which,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_white_happy.wav,OAF,white,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_wire_happy.wav,OAF,wire,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_witch_happy.wav,OAF,witch,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_yearn_happy.wav,OAF,yearn,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_happy\OAF_young_happy.wav,OAF,young,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_happy\YAF_back_happy.wav,YAF,back,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_happy\YAF_bar_happy.wav,YAF,bar,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_happy\YAF_base_happy.wav,YAF,base,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_happy\YAF_bath_happy.wav,YAF,bath,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_happy\YAF_bean_happy.wav,YAF,bean,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_happy\YAF_bite_happy.wav,YAF,bite,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_happy\YAF_boat_happy.wav,YAF,boat,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_happy\YAF_bone_happy.wav,YAF,bone,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_happy\YAF_book_happy.wav,YAF,book,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_happy\YAF_bought_happy.wav,YAF,bought,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_happy\YAF_burn_happy.wav,YAF,burn,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_happy\YAF_cab_happy.wav,YAF,cab,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_happy\YAF_came_happy.wav,YAF,came,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_happy\YAF_chain_happy.wav,YAF,chain,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_happy\YAF_chair_happy.wav,YAF,chair,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_happy\YAF_chalk_happy.wav,YAF,chalk,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_happy\YAF_check_happy.wav,YAF,check,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_happy\YAF_chief_happy.wav,YAF,chief,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_happy\YAF_cool_happy.wav,YAF,cool,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_happy\YAF_dab_happy.wav,YAF,dab,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_happy\YAF_date_happy.wav,YAF,date,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_happy\YAF_dead_happy.wav,YAF,dead,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_happy\YAF_deep_happy.wav,YAF,deep,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_happy\YAF_dime_happy.wav,YAF,dime,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_happy\YAF_dip_happy.wav,YAF,dip,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_happy\YAF_ditch_happy.wav,YAF,ditch,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_happy\YAF_dodge_happy.wav,YAF,dodge,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_happy\YAF_dog_happy.wav,YAF,dog,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_happy\YAF_doll_happy.wav,YAF,doll,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_happy\YAF_door_happy.wav,YAF,door,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_happy\YAF_fail_happy.wav,YAF,fail,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_happy\YAF_fall_happy.wav,YAF,fall,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_happy\YAF_far_happy.wav,YAF,far,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_happy\YAF_fit_happy.wav,YAF,fit,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_happy\YAF_gap_happy.wav,YAF,gap,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_happy\YAF_gaze_happy.wav,YAF,gaze,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_happy\YAF_germ_happy.wav,YAF,germ,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_happy\YAF_get_happy.wav,YAF,get,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_happy\YAF_gin_happy.wav,YAF,gin,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_happy\YAF_goal_happy.wav,YAF,goal,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_happy\YAF_good_happy.wav,YAF,good,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_happy\YAF_goose_happy.wav,YAF,goose,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_happy\YAF_gun_happy.wav,YAF,gun,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_happy\YAF_half_happy.wav,YAF,half,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_happy\YAF_hall_happy.wav,YAF,hall,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_happy\YAF_hash_happy.wav,YAF,hash,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_happy\YAF_hate_happy.wav,YAF,hate,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_happy\YAF_have_happy.wav,YAF,have,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_happy\YAF_hire_happy.wav,YAF,hire,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_happy\YAF_hit_happy.wav,YAF,hit,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_happy\YAF_home_happy.wav,YAF,home,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_happy\YAF_jail_happy.wav,YAF,jail,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_happy\YAF_join_happy.wav,YAF,join,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_happy\YAF_judge_happy.wav,YAF,judge,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_happy\YAF_juice_happy.wav,YAF,juice,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_happy\YAF_keep_happy.wav,YAF,keep,happy,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_happy\YAF_keg_happy.wav,YAF,keg,happy,train
